Russia, Death rates (cohort 5x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1878-1879        0                    .               .               .
1878-1879      1-4                    .               .               .
1878-1879      5-9                    .               .               .
1878-1879     10-14                   .               .               .
1878-1879     15-19                   .               .               .
1878-1879     20-24                   .               .               .
1878-1879     25-29                   .               .               .
1878-1879     30-34                   .               .               .
1878-1879     35-39                   .               .               .
1878-1879     40-44                   .               .               .
1878-1879     45-49                   .               .               .
1878-1879     50-54                   .               .               .
1878-1879     55-59                   .               .               .
1878-1879     60-64                   .               .               .
1878-1879     65-69                   .               .               .
1878-1879     70-74                   .               .               .
1878-1879     75-79                   .               .               .
1878-1879     80-84                   .               .               .
1878-1879     85-89            0.160689        0.197082        0.169346
1878-1879     90-94            0.222828        0.260942        0.230620
1878-1879     95-99            0.282764        0.297082        0.285375
1878-1879    100-104           0.356657        0.383821        0.361378
1878-1879    105-109           0.440640        0.452751        0.442352
1878-1879    110+              0.700293        0.735363        0.705108
1880-1889        0                    .               .               .
1880-1889      1-4                    .               .               .
1880-1889      5-9                    .               .               .
1880-1889     10-14                   .               .               .
1880-1889     15-19                   .               .               .
1880-1889     20-24                   .               .               .
1880-1889     25-29                   .               .               .
1880-1889     30-34                   .               .               .
1880-1889     35-39                   .               .               .
1880-1889     40-44                   .               .               .
1880-1889     45-49                   .               .               .
1880-1889     50-54                   .               .               .
1880-1889     55-59                   .               .               .
1880-1889     60-64                   .               .               .
1880-1889     65-69                   .               .               .
1880-1889     70-74                   .               .               .
1880-1889     75-79            0.065141        0.095371        0.073371
1880-1889     80-84            0.105944        0.139166        0.114264
1880-1889     85-89            0.163684        0.204017        0.172450
1880-1889     90-94            0.229049        0.272151        0.236946
1880-1889     95-99            0.293550        0.319851        0.297669
1880-1889    100-104           0.386790        0.419658        0.391366
1880-1889    105-109           0.582479        0.592711        0.583789
1880-1889    110+              0.994237        1.196770        1.013682
1890-1899        0                    .               .               .
1890-1899      1-4                    .               .               .
1890-1899      5-9                    .               .               .
1890-1899     10-14                   .               .               .
1890-1899     15-19                   .               .               .
1890-1899     20-24                   .               .               .
1890-1899     25-29                   .               .               .
1890-1899     30-34                   .               .               .
1890-1899     35-39                   .               .               .
1890-1899     40-44                   .               .               .
1890-1899     45-49                   .               .               .
1890-1899     50-54                   .               .               .
1890-1899     55-59                   .               .               .
1890-1899     60-64                   .               .               .
1890-1899     65-69            0.023066        0.045056        0.029778
1890-1899     70-74            0.038521        0.066014        0.046347
1890-1899     75-79            0.067152        0.101992        0.076104
1890-1899     80-84            0.113044        0.152757        0.122007
1890-1899     85-89            0.175540        0.220711        0.184153
1890-1899     90-94            0.251821        0.297570        0.259033
1890-1899     95-99            0.325446        0.367666        0.330889
1890-1899    100-104           0.552898        0.576499        0.555464
1890-1899    105-109           0.690798        0.736061        0.695247
1890-1899    110+              0.852243        1.106013        0.863802
1900-1909        0                    .               .               .
1900-1909      1-4                    .               .               .
1900-1909      5-9                    .               .               .
1900-1909     10-14                   .               .               .
1900-1909     15-19                   .               .               .
1900-1909     20-24                   .               .               .
1900-1909     25-29                   .               .               .
1900-1909     30-34                   .               .               .
1900-1909     35-39                   .               .               .
1900-1909     40-44                   .               .               .
1900-1909     45-49                   .               .               .
1900-1909     50-54                   .               .               .
1900-1909     55-59            0.008390        0.020740        0.012600
1900-1909     60-64            0.012944        0.031001        0.018662
1900-1909     65-69            0.021660        0.047325        0.029185
1900-1909     70-74            0.037946        0.071810        0.046898
1900-1909     75-79            0.064547        0.104732        0.073847
1900-1909     80-84            0.111682        0.153347        0.120056
1900-1909     85-89            0.182795        0.227629        0.190329
1900-1909     90-94            0.285934        0.326693        0.291603
1900-1909     95-99            0.391720        0.406662        0.393532
1900-1909    100-104           0.485150        0.444328        0.479991
1900-1909    105-109           0.530379        0.467971        0.520681
1900-1909    110+              0.805548        1.196871        0.854587
1910-1919        0                    .               .               .
1910-1919      1-4                    .               .               .
1910-1919      5-9                    .               .               .
1910-1919     10-14                   .               .               .
1910-1919     15-19                   .               .               .
1910-1919     20-24                   .               .               .
1910-1919     25-29                   .               .               .
1910-1919     30-34                   .               .               .
1910-1919     35-39                   .               .               .
1910-1919     40-44                   .               .               .
1910-1919     45-49            0.004068        0.009415        0.006075
1910-1919     50-54            0.005468        0.013542        0.008417
1910-1919     55-59            0.008312        0.021132        0.012810
1910-1919     60-64            0.013561        0.032992        0.020051
1910-1919     65-69            0.022259        0.048297        0.030318
1910-1919     70-74            0.037761        0.069485        0.046622
1910-1919     75-79            0.064731        0.103344        0.074216
1910-1919     80-84            0.113318        0.157265        0.122427
1910-1919     85-89            0.183105        0.221139        0.189757
1910-1919     90-94            0.273336        0.299188        0.277283
1910-1919     95-99            0.370032        0.372843        0.370428
1910-1919    100-104                  .               .               .
1910-1919    105-109                  .               .               .
1910-1919    110+                     .               .               .
1920-1929        0                    .               .               .
1920-1929      1-4                    .               .               .
1920-1929      5-9                    .               .               .
1920-1929     10-14                   .               .               .
1920-1929     15-19                   .               .               .
1920-1929     20-24                   .               .               .
1920-1929     25-29                   .               .               .
1920-1929     30-34                   .               .               .
1920-1929     35-39            0.002022        0.005325        0.003485
1920-1929     40-44            0.002627        0.007601        0.004764
1920-1929     45-49            0.003954        0.011296        0.007048
1920-1929     50-54            0.006120        0.017246        0.010666
1920-1929     55-59            0.009177        0.024177        0.015054
1920-1929     60-64            0.014044        0.034527        0.021643
1920-1929     65-69            0.024192        0.054648        0.034638
1920-1929     70-74            0.041121        0.078747        0.052662
1920-1929     75-79            0.067036        0.107943        0.077925
1920-1929     80-84            0.102163        0.140033        0.110715
1920-1929     85-89            0.152356        0.180246        0.157536
1920-1929     90-94                   .               .               .
1920-1929     95-99                   .               .               .
