Belarus, Life tables (period 5x10), Males	Last modified: 02 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
1960-1969        0      0.03053  0.02973  0.13  100000    2973   97407  6857377  68.57
1960-1969      1-4      0.00155  0.00616  1.38   97027     598  386540  6759970  69.67
1960-1969      5-9      0.00066  0.00332  2.46   96429     320  481334  6373430  66.09
1960-1969     10-14     0.00064  0.00320  2.54   96109     307  479789  5892097  61.31
1960-1969     15-19     0.00108  0.00538  2.81   95802     516  477879  5412307  56.49
1960-1969     20-24     0.00171  0.00850  2.58   95286     810  474473  4934428  51.79
1960-1969     25-29     0.00213  0.01059  2.54   94477    1000  469919  4459955  47.21
1960-1969     30-34     0.00274  0.01362  2.56   93476    1273  464269  3990035  42.69
1960-1969     35-39     0.00359  0.01780  2.57   92203    1641  457020  3525766  38.24
1960-1969     40-44     0.00483  0.02386  2.56   90562    2161  447548  3068746  33.89
1960-1969     45-49     0.00637  0.03135  2.54   88401    2771  435200  2621199  29.65
1960-1969     50-54     0.00932  0.04556  2.59   85630    3901  418731  2185998  25.53
1960-1969     55-59     0.01351  0.06541  2.58   81729    5346  395698  1767267  21.62
1960-1969     60-64     0.02214  0.10502  2.56   76383    8022  362333  1371569  17.96
1960-1969     65-69     0.03109  0.14419  2.49   68361    9857  317014  1009237  14.76
1960-1969     70-74     0.04729  0.21173  2.53   58504   12387  261951   692222  11.83
1960-1969     75-79     0.06702  0.28608  2.44   46117   13193  196860   430272   9.33
1960-1969     80-84     0.10751  0.42002  2.40   32924   13829  128626   233412   7.09
1960-1969     85-89     0.15584  0.54567  2.25   19095   10420   66862   104786   5.49
1960-1969     90-94     0.20220  0.63648  2.09    8675    5522   27308    37923   4.37
1960-1969     95-99     0.27951  0.76598  2.05    3154    2416    8643    10615   3.37
1960-1969    100-104    0.36225  0.85026  1.88     738     628    1732     1973   2.67
1960-1969    105-109    0.45395  0.90925  1.70     111     100     221      240   2.17
1960-1969    110+       0.52981  1.00000  1.89      10      10      19       19   1.89
1970-1979        0      0.02007  0.01971  0.11  100000    1971   98244  6735558  67.36
1970-1979      1-4      0.00133  0.00531  1.40   98029     520  390760  6637314  67.71
1970-1979      5-9      0.00058  0.00287  2.42   97508     280  486818  6246554  64.06
1970-1979     10-14     0.00049  0.00246  2.57   97228     239  485558  5759736  59.24
1970-1979     15-19     0.00109  0.00544  2.78   96989     527  483775  5274177  54.38
1970-1979     20-24     0.00203  0.01010  2.66   96462     974  480028  4790403  49.66
1970-1979     25-29     0.00264  0.01309  2.58   95487    1250  474406  4310374  45.14
1970-1979     30-34     0.00353  0.01751  2.61   94237    1650  467241  3835969  40.71
1970-1979     35-39     0.00472  0.02335  2.61   92587    2162  457761  3368728  36.38
1970-1979     40-44     0.00626  0.03086  2.61   90425    2790  445453  2910967  32.19
1970-1979     45-49     0.00833  0.04083  2.61   87635    3579  429606  2465514  28.13
1970-1979     50-54     0.01186  0.05765  2.60   84056    4846  408652  2035908  24.22
1970-1979     55-59     0.01625  0.07818  2.60   79211    6193  381161  1627256  20.54
1970-1979     60-64     0.02364  0.11189  2.61   73018    8170  345544  1246094  17.07
1970-1979     65-69     0.03547  0.16339  2.59   64848   10596  298707   900551  13.89
1970-1979     70-74     0.05311  0.23498  2.55   54253   12748  240039   601843  11.09
1970-1979     75-79     0.07797  0.32598  2.49   41505   13530  173528   361805   8.72
1970-1979     80-84     0.11749  0.45061  2.42   27975   12606  107294   188276   6.73
1970-1979     85-89     0.16434  0.56775  2.28   15369    8726   53098    80982   5.27
1970-1979     90-94     0.21594  0.66893  2.16    6643    4444   20579    27884   4.20
1970-1979     95-99     0.28456  0.77160  2.03    2199    1697    5964     7305   3.32
1970-1979    100-104    0.36306  0.85032  1.87     502     427    1177     1342   2.67
1970-1979    105-109    0.44952  0.90652  1.71      75      68     152      165   2.20
1970-1979    110+       0.52078  1.00000  1.92       7       7      13       13   1.92
1980-1989        0      0.01676  0.01652  0.12  100000    1652   98540  6649526  66.50
1980-1989      1-4      0.00097  0.00387  1.56   98348     381  392464  6550987  66.61
1980-1989      5-9      0.00057  0.00282  2.49   97967     276  489143  6158522  62.86
1980-1989     10-14     0.00049  0.00246  2.63   97691     240  487887  5669380  58.03
