Republic of Korea, Exposure to risk (period 5x10), 	Last modified: 20 Jul 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2003-2009        0           1502837.29      1614654.07      3117491.36
2003-2009      1-4           6819775.64      7393249.98     14213025.63
2003-2009      5-9          10476106.71     11528687.16     22004793.87
2003-2009     10-14         11408089.06     12859754.30     24267843.36
2003-2009     15-19         10767786.14     11968748.53     22736534.67
2003-2009     20-24         12193252.73     13037880.33     25231133.07
2003-2009     25-29         13616176.26     14253089.80     27869266.06
2003-2009     30-34         14654674.74     15240238.20     29894912.94
2003-2009     35-39         15325714.70     15909047.08     31234761.78
2003-2009     40-44         14740663.48     15400408.18     30141071.66
2003-2009     45-49         14081628.68     14513687.01     28595315.68
2003-2009     50-54         10753176.65     10883636.04     21636812.69
2003-2009     55-59          8204943.37      8062749.66     16267693.03
2003-2009     60-64          7353172.08      6703830.10     14057002.18
2003-2009     65-69          6727477.95      5505559.67     12233037.62
2003-2009     70-74          5191192.51      3542698.75      8733891.27
2003-2009     75-79          3533458.55      1900777.97      5434236.52
2003-2009     80-84          2094110.21       955492.26      3049602.47
2003-2009     85-89           972255.14       363429.99      1335685.13
2003-2009     90-94           319563.00        87376.85       406939.85
2003-2009     95-99            65955.32        14549.51        80504.83
2003-2009    100-104            7755.66         1258.21         9013.87
2003-2009    105-109             469.08           44.41          513.50
2003-2009    110+                  4.06            0.00            4.06
2010-2019        0           1968613.25      2079655.52      4048268.77
2010-2019      1-4           8791878.75      9294548.40     18086427.15
2010-2019      5-9          11414812.94     12191722.85     23606535.79
2010-2019     10-14         12974518.94     14085872.98     27060391.92
2010-2019     15-19         15401501.62     17076579.81     32478081.44
2010-2019     20-24         15883899.75     17751918.86     33635818.62
2010-2019     25-29         16058227.00     17402231.51     33460458.51
2010-2019     30-34         18104471.99     18991488.44     37095960.43
2010-2019     35-39         19918532.50     20660580.99     40579113.49
2010-2019     40-44         21210812.89     21908328.35     43119141.24
2010-2019     45-49         21431255.61     22123625.04     43554880.64
2010-2019     50-54         20770098.77     21222848.92     41992947.69
2010-2019     55-59         18487666.41     18421623.66     36909290.07
2010-2019     60-64         14036562.26     13537254.01     27573816.27
2010-2019     65-69         10990481.71      9953670.66     20944152.37
2010-2019     70-74          9643806.45      7760530.14     17404336.59
2010-2019     75-79          7905631.63      5304810.38     13210442.01
2010-2019     80-84          5161684.05      2641041.22      7802725.27
2010-2019     85-89          2605129.65       978888.03      3584017.68
2010-2019     90-94           928717.17       272431.52      1201148.69
2010-2019     95-99           204074.95        46923.22       250998.16
2010-2019    100-104           23633.55         4401.59        28035.14
2010-2019    105-109            1240.21          196.65         1436.86
2010-2019    110+                 15.60            0.00           15.60
