Iceland, Death rates (cohort 5x5), 	Last modified: 24 Apr 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1767-1769        0                    .               .               .
1767-1769      1-4                    .               .               .
1767-1769      5-9                    .               .               .
1767-1769     10-14                   .               .               .
1767-1769     15-19                   .               .               .
1767-1769     20-24                   .               .               .
1767-1769     25-29                   .               .               .
1767-1769     30-34                   .               .               .
1767-1769     35-39                   .               .               .
1767-1769     40-44                   .               .               .
1767-1769     45-49                   .               .               .
1767-1769     50-54                   .               .               .
1767-1769     55-59                   .               .               .
1767-1769     60-64                   .               .               .
1767-1769     65-69                   .               .               .
1767-1769     70-74            0.110559        0.109415        0.110088
1767-1769     75-79            0.159687        0.186450        0.170687
1767-1769     80-84            0.090457        0.105508        0.096100
1767-1769     85-89            0.159816        0.221923        0.180484
1767-1769     90-94            0.300946        0.302764        0.301488
1767-1769     95-99            0.485310        0.239087        0.408563
1767-1769    100-104                 .        1.500000        1.500000
1767-1769    105-109                 .              .              .
1767-1769    110+                    .              .              .
1770-1774        0                    .               .               .
1770-1774      1-4                    .               .               .
1770-1774      5-9                    .               .               .
1770-1774     10-14                   .               .               .
1770-1774     15-19                   .               .               .
1770-1774     20-24                   .               .               .
1770-1774     25-29                   .               .               .
1770-1774     30-34                   .               .               .
1770-1774     35-39                   .               .               .
1770-1774     40-44                   .               .               .
1770-1774     45-49                   .               .               .
1770-1774     50-54                   .               .               .
1770-1774     55-59                   .               .               .
1770-1774     60-64                   .               .               .
1770-1774     65-69            0.068852        0.071757        0.070001
1770-1774     70-74            0.102384        0.118469        0.108595
1770-1774     75-79            0.071544        0.097474        0.080520
1770-1774     80-84            0.122587        0.144484        0.129773
1770-1774     85-89            0.220557        0.245196        0.227757
1770-1774     90-94            0.296440        0.424920        0.330394
1770-1774     95-99            0.349718        0.651724        0.369764
1770-1774    100-104           2.166065              .        2.166065
1770-1774    105-109                 .              .              .
1770-1774    110+                    .              .              .
1775-1779        0                    .               .               .
1775-1779      1-4                    .               .               .
1775-1779      5-9                    .               .               .
1775-1779     10-14                   .               .               .
1775-1779     15-19                   .               .               .
1775-1779     20-24                   .               .               .
1775-1779     25-29                   .               .               .
1775-1779     30-34                   .               .               .
1775-1779     35-39                   .               .               .
1775-1779     40-44                   .               .               .
1775-1779     45-49                   .               .               .
1775-1779     50-54                   .               .               .
1775-1779     55-59                   .               .               .
1775-1779     60-64            0.051128        0.066630        0.057155
1775-1779     65-69            0.074643        0.074537        0.074602
1775-1779     70-74            0.060158        0.070727        0.064117
1775-1779     75-79            0.092119        0.102710        0.095934
1775-1779     80-84            0.162103        0.194655        0.173364
1775-1779     85-89            0.250609        0.247477        0.249596
1775-1779     90-94            0.319724        0.357714        0.330997
1775-1779     95-99            0.354105        0.440854        0.377671
1775-1779    100-104           2.083333              .        2.083333
1775-1779    105-109                 .              .              .
1775-1779    110+                    .              .              .
1780-1784        0                    .               .               .
1780-1784      1-4                    .               .               .
1780-1784      5-9                    .               .               .
1780-1784     10-14                   .               .               .
1780-1784     15-19                   .               .               .
1780-1784     20-24                   .               .               .
1780-1784     25-29                   .               .               .
1780-1784     30-34                   .               .               .
1780-1784     35-39                   .               .               .
1780-1784     40-44                   .               .               .
1780-1784     45-49                   .               .               .
1780-1784     50-54                   .               .               .
1780-1784     55-59            0.038117        0.048191        0.042360
1780-1784     60-64            0.059091        0.069542        0.063389
1780-1784     65-69            0.046294        0.057462        0.051018
1780-1784     70-74            0.058156        0.088820        0.070380
1780-1784     75-79            0.127572        0.139808        0.132110
1780-1784     80-84            0.227779        0.203285        0.218426
1780-1784     85-89            0.289144        0.231584        0.263858
1780-1784     90-94            0.347797        0.326276        0.336693
1780-1784     95-99            0.128678        0.467626        0.228249
1780-1784    100-104           2.222222              .        2.222222
1780-1784    105-109                 .              .              .
1780-1784    110+                    .              .              .
1785-1789        0                    .               .               .
1785-1789      1-4                    .               .               .
1785-1789      5-9                    .               .               .
1785-1789     10-14                   .               .               .
1785-1789     15-19                   .               .               .
1785-1789     20-24                   .               .               .
1785-1789     25-29                   .               .               .
1785-1789     30-34                   .               .               .
1785-1789     35-39                   .               .               .
1785-1789     40-44                   .               .               .
1785-1789     45-49                   .               .               .
1785-1789     50-54            0.025775        0.034007        0.029589
1785-1789     55-59            0.039260        0.039151        0.039210
1785-1789     60-64            0.035395        0.039663        0.037337
1785-1789     65-69            0.047920        0.065001        0.055310
1785-1789     70-74            0.097009        0.122781        0.107826
1785-1789     75-79            0.158086        0.170048        0.162772
1785-1789     80-84            0.162767        0.174281        0.166948
1785-1789     85-89            0.177982        0.226208        0.193838
1785-1789     90-94            0.268776        0.267448        0.268375
1785-1789     95-99            0.318501        0.235034        0.289188
1785-1789    100-104           2.040816        2.097902        2.068966
1785-1789    105-109                 .              .              .
1785-1789    110+                    .              .              .
1790-1794        0                    .               .               .
1790-1794      1-4                    .               .               .
1790-1794      5-9                    .               .               .
1790-1794     10-14                   .               .               .
1790-1794     15-19                   .               .               .
1790-1794     20-24                   .               .               .
1790-1794     25-29                   .               .               .
1790-1794     30-34                   .               .               .
1790-1794     35-39                   .               .               .
1790-1794     40-44                   .               .               .
1790-1794     45-49            0.018200        0.029315        0.023227
1790-1794     50-54            0.030109        0.032972        0.031395
1790-1794     55-59            0.020649        0.025333        0.022753
1790-1794     60-64            0.031910        0.043178        0.036909
1790-1794     65-69            0.070191        0.087808        0.077743
1790-1794     70-74            0.101297        0.120137        0.109089
1790-1794     75-79            0.123322        0.126618        0.124605
1790-1794     80-84            0.143322        0.174102        0.155360
1790-1794     85-89            0.185942        0.210824        0.194267
1790-1794     90-94            0.277137        0.356799        0.301251
1790-1794     95-99            0.331420        0.465131        0.352959
1790-1794    100-104           2.000000              .        2.000000
1790-1794    105-109                 .              .              .
1790-1794    110+                    .              .              .
1795-1799        0                    .               .               .
1795-1799      1-4                    .               .               .
1795-1799      5-9                    .               .               .
1795-1799     10-14                   .               .               .
1795-1799     15-19                   .               .               .
1795-1799     20-24                   .               .               .
1795-1799     25-29                   .               .               .
1795-1799     30-34                   .               .               .
1795-1799     35-39                   .               .               .
1795-1799     40-44            0.017969        0.023156        0.020377
1795-1799     45-49            0.020581        0.026798        0.023429
1795-1799     50-54            0.016218        0.022620        0.019147
1795-1799     55-59            0.023777        0.029095        0.026157
1795-1799     60-64            0.048509        0.065060        0.055706
1795-1799     65-69            0.077651        0.100486        0.086906
1795-1799     70-74            0.088334        0.102409        0.093993
1795-1799     75-79            0.107696        0.094015        0.102007
1795-1799     80-84            0.144671        0.168341        0.153820
1795-1799     85-89            0.202024        0.210277        0.205006
1795-1799     90-94            0.294842        0.283527        0.290650
1795-1799     95-99            0.394257        0.310815        0.357085
1795-1799    100-104           2.173913        2.097902        2.135231
1795-1799    105-109                 .              .              .
1795-1799    110+                    .              .              .
1800-1804        0                    .               .               .
1800-1804      1-4                    .               .               .
1800-1804      5-9                    .               .               .
1800-1804     10-14                   .               .               .
1800-1804     15-19                   .               .               .
1800-1804     20-24                   .               .               .
1800-1804     25-29                   .               .               .
1800-1804     30-34                   .               .               .
1800-1804     35-39            0.014806        0.019873        0.017173
1800-1804     40-44            0.018634        0.022000        0.020207
1800-1804     45-49            0.010861        0.015780        0.013135
1800-1804     50-54            0.013909        0.023644        0.018271
1800-1804     55-59            0.031706        0.043954        0.037056
1800-1804     60-64            0.050005        0.069130        0.057988
1800-1804     65-69            0.060838        0.074422        0.066059
1800-1804     70-74            0.061106        0.078491        0.067439
1800-1804     75-79            0.094581        0.108042        0.099409
1800-1804     80-84            0.154136        0.181218        0.163625
1800-1804     85-89            0.206199        0.220647        0.210958
1800-1804     90-94            0.304094        0.222106        0.275875
1800-1804     95-99            0.553907        0.386217        0.472545
1800-1804    100-104                 .        2.068966        2.068966
1800-1804    105-109                 .              .              .
1800-1804    110+                    .              .              .
1805-1809        0                    .               .               .
1805-1809      1-4                    .               .               .
1805-1809      5-9                    .               .               .
1805-1809     10-14                   .               .               .
1805-1809     15-19                   .               .               .
1805-1809     20-24                   .               .               .
1805-1809     25-29                   .               .               .
1805-1809     30-34            0.010010        0.015640        0.012668
1805-1809     35-39            0.014990        0.018130        0.016457
1805-1809     40-44            0.010034        0.014366        0.012038
1805-1809     45-49            0.011910        0.018594        0.014940
1805-1809     50-54            0.022806        0.034767        0.028097
1805-1809     55-59            0.037468        0.050422        0.043001
1805-1809     60-64            0.046244        0.066384        0.054416
1805-1809     65-69            0.049221        0.054790        0.051372
1805-1809     70-74            0.083050        0.100050        0.089332
1805-1809     75-79            0.103235        0.087843        0.097297
1805-1809     80-84            0.154332        0.167516        0.158670
1805-1809     85-89            0.233387        0.259418        0.241187
1805-1809     90-94            0.322927        0.263108        0.303548
1805-1809     95-99            0.503157        0.378738        0.449426
1805-1809    100-104                 .              .              .
1805-1809    105-109                 .              .              .
1805-1809    110+                    .              .              .
1810-1814        0                    .               .               .
